# q I
1.089354441780830077e-03 6.263670233334260993e+06
1.091428250776061565e-03 6.263459794434465468e+06
1.093506007690888673e-03 6.263248562651759014e+06
1.095587720040986333e-03 6.263036535033614375e+06
1.097673395356332272e-03 6.262823708616777323e+06
1.099763041181243874e-03 6.262610080427231267e+06
1.101856665074396830e-03 6.262395647480154410e+06
1.103954274608856794e-03 6.262180406779889017e+06
1.106055877372109312e-03 6.261964355319894850e+06
1.108161480966079982e-03 6.261747490082725883e+06
1.110271093007170456e-03 6.261529808039979078e+06
1.112384721126279032e-03 6.261311306152263656e+06
1.114502372968829936e-03 6.261091981369162910e+06
1.116624056194806709e-03 6.260871830629194155e+06
1.118749778478769340e-03 6.260650850859776139e+06
1.120879547509893515e-03 6.260429038977181539e+06
1.123013370991989045e-03 6.260206391886508092e+06
1.125151256643531095e-03 6.259982906481638551e+06
1.127293212197692926e-03 6.259758579645194113e+06
1.129439245402364105e-03 6.259533408248507418e+06
1.131589364020188461e-03 6.259307389151576906e+06
1.133743575828584892e-03 6.259080519203029573e+06
1.135901888619777296e-03 6.258852795240083709e+06
1.138064310200827744e-03 6.258624214088505134e+06
1.140230848393655782e-03 6.258394772562576458e+06
1.142401511035076155e-03 6.258164467465051450e+06
1.144576305976819416e-03 6.257933295587115921e+06
1.146755241085563141e-03 6.257701253708349541e+06
1.148938324242964248e-03 6.257468338596689515e+06
1.151125563345679805e-03 6.257234547008384019e+06
1.153316966305403899e-03 6.256999875687956810e+06
1.155512541048888883e-03 6.256764321368171833e+06
1.157712295517977037e-03 6.256527880769983865e+06
1.159916237669633742e-03 6.256290550602501258e+06
1.162124375475966564e-03 6.256052327562952414e+06
1.164336716924264936e-03 6.255813208336634561e+06
1.166553270017020106e-03 6.255573189596884884e+06
1.168774042771957228e-03 6.255332268005028367e+06
1.170999043222068761e-03 6.255090440210346133e+06
1.173228279415635062e-03 6.254847702850030735e+06
1.175461759416262337e-03 6.254604052549145184e+06
1.177699491302904109e-03 6.254359485920583829e+06
1.179941483169894174e-03 6.254113999565027654e+06
1.182187743126978698e-03 6.253867590070904233e+06
1.184438279299337678e-03 6.253620254014353268e+06
1.186693099827623981e-03 6.253371987959172577e+06
1.188952212867984371e-03 6.253122788456787355e+06
1.191215626592092040e-03 6.252872652046198957e+06
1.193483349187181080e-03 6.252621575253953226e+06
1.195755388856065788e-03 6.252369554594092071e+06
1.198031753817182079e-03 6.252116586568109691e+06
1.200312452304606783e-03 6.251862667664915323e+06
1.202597492568092345e-03 6.251607794360790402e+06
1.204886882873100430e-03 6.251351963119341061e+06
1.207180631500821876e-03 6.251095170391461812e+06
1.209478746748218324e-03 6.250837412615288049e+06
1.211781236928041955e-03 6.250578686216156930e+06
1.214088110368870396e-03 6.250318987606561743e+06
1.216399375415139900e-03 6.250058313186109066e+06
1.218715040427167029e-03 6.249796659341475926e+06
1.221035113781189421e-03 6.249534022446369752e+06
1.223359603869386388e-03 6.249270398861479014e+06
1.225688519099913396e-03 6.249005784934432246e+06
1.228021867896936757e-03 6.248740176999757998e+06
1.230359658700655532e-03 6.248473571378834546e+06
1.232701899967337091e-03 6.248205964379851706e+06
1.235048600169350291e-03 6.247937352297762409e+06
1.237399767795188026e-03 6.247667731414241716e+06
1.239755411349508212e-03 6.247397097997640260e+06
1.242115539353153084e-03 6.247125448302939534e+06
1.244480160343192131e-03 6.246852778571713716e+06
1.246849282872942695e-03 6.246579085032074712e+06
1.249222915512004884e-03 6.246304363898634911e+06
1.251601066846296699e-03 6.246028611372459680e+06
1.253983745478077887e-03 6.245751823641021736e+06
1.256370960025983766e-03 6.245473996878160164e+06
1.258762719125060790e-03 6.245195127244027331e+06
1.261159031426789317e-03 6.244915210885053501e+06
1.263559905599124589e-03 6.244634243933890015e+06
1.265965350326517334e-03 6.244352222509373911e+06
1.268375374309957133e-03 6.244069142716476694e+06
1.270789986266992804e-03 6.243785000646259636e+06
1.273209194931769483e-03 6.243499792375825346e+06
1.275633009055062881e-03 6.243213513968279585e+06
1.278061437404304007e-03 6.242926161472675391e+06
1.280494488763614727e-03 6.242637730923971161e+06
1.282932171933842680e-03 6.242348218342985027e+06
1.285374495732584691e-03 6.242057619736347347e+06
1.287821468994229277e-03 6.241765931096451357e+06
1.290273100569976810e-03 6.241473148401409388e+06
1.292729399327884185e-03 6.241179267615010031e+06
1.295190374152885640e-03 6.240884284686658531e+06
1.297656033946830269e-03 6.240588195551341400e+06
1.300126387628517148e-03 6.240290996129574254e+06
1.302601444133720488e-03 6.239992682327357121e+06
1.305081212415225202e-03 6.239693250036118552e+06
1.307565701442863978e-03 6.239392695132680237e+06
1.310054920203540269e-03 6.239091013479201123e+06
1.312548877701270574e-03 6.238788200923127122e+06
1.315047582957209159e-03 6.238484253297155723e+06
1.317551045009683402e-03 6.238179166419168934e+06
1.320059272914231091e-03 6.237872936092203483e+06
1.322572275743623621e-03 6.237565558104390278e+06
1.325090062587910020e-03 6.237257028228908777e+06
1.327612642554439710e-03 6.236947342223943211e+06
1.330140024767900025e-03 6.236636495832622051e+06
1.332672218370352856e-03 6.236324484782987274e+06
1.335209232521258503e-03 6.236011304787922651e+06
1.337751076397519692e-03 6.235696951545126736e+06
1.340297759193503913e-03 6.235381420737047680e+06
1.342849290121087219e-03 6.235064708030840382e+06
1.345405678409678299e-03 6.234746809078316204e+06
1.347966933306255985e-03 6.234427719515893608e+06
1.350533064075406771e-03 6.234107434964545071e+06
1.353104079999350182e-03 6.233785951029753312e+06
1.355679990377976069e-03 6.233463263301454484e+06
1.358260804528882773e-03 6.233139367353993468e+06
1.360846531787400981e-03 6.232814258746068925e+06
1.363437181506639041e-03 6.232487933020685799e+06
1.366032763057506167e-03 6.232160385705105029e+06
1.368633285828751035e-03 6.231831612310791388e+06
1.371238759227000380e-03 6.231501608333362266e+06
1.373849192676782419e-03 6.231170369252538309e+06
1.376464595620572598e-03 6.230837890532091260e+06
1.379084977518817883e-03 6.230504167619790882e+06
1.381710347849974705e-03 6.230169195947362110e+06
1.384340716110548644e-03 6.229832970930418000e+06
1.386976091815117842e-03 6.229495487968426198e+06
1.389616484496378548e-03 6.229156742444641888e+06
1.392261903705171132e-03 6.228816729726066813e+06
1.394912359010516949e-03 6.228475445163392462e+06
1.397567859999659110e-03 6.228132884090946987e+06
1.400228416278085893e-03 6.227789041826643981e+06
1.402894037469577153e-03 6.227443913671934046e+06
1.405564733216229474e-03 6.227097494911747053e+06
1.408240513178495197e-03 6.226749780814439990e+06
1.410921387035221240e-03 6.226400766631751321e+06
1.413607364483675331e-03 6.226050447598734871e+06
1.416298455239590462e-03 6.225698818933722563e+06
1.418994669037192211e-03 6.225345875838258304e+06
1.421696015629236474e-03 6.224991613497050479e+06
1.424402504787050661e-03 6.224636027077924460e+06
1.427114146300557549e-03 6.224279111731753685e+06
1.429830949978322776e-03 6.223920862592420541e+06
1.432552925647580418e-03 6.223561274776758626e+06
1.435280083154272896e-03 6.223200343384495005e+06
1.438012432363090657e-03 6.222838063498199917e+06
1.440749983157497104e-03 6.222474430183232762e+06
1.443492745439778043e-03 6.222109438487686217e+06
1.446240729131064448e-03 6.221743083442334086e+06
1.448993944171375397e-03 6.221375360060574487e+06
1.451752400519656233e-03 6.221006263338377699e+06
1.454516108153806105e-03 6.220635788254228421e+06
1.457285077070724806e-03 6.220263929769072682e+06
1.460059317286338358e-03 6.219890682826271281e+06
1.462838838835640864e-03 6.219516042351522483e+06
1.465623651772733974e-03 6.219140003252832219e+06
1.468413766170853984e-03 6.218762560420445167e+06
1.471209192122418900e-03 6.218383708726789802e+06
1.474009939739055752e-03 6.218003443026425317e+06
1.476816019151641146e-03 6.217621758155988529e+06
1.479627440510342248e-03 6.217238648934131488e+06
1.482444213984643018e-03 6.216854110161473975e+06
1.485266349763393005e-03 6.216468136620536447e+06
1.488093858054834445e-03 6.216080723075699061e+06
1.490926749086642382e-03 6.215691864273129962e+06
1.493765033105967166e-03 6.215301554940739647e+06
1.496608720379460477e-03 6.214909789788119495e+06
1.499457821193324976e-03 6.214516563506484032e+06
1.502312345853340329e-03 6.214121870768623427e+06
1.505172304684905928e-03 6.213725706228833646e+06
1.508037708033081433e-03 6.213328064522868022e+06
1.510908566262614966e-03 6.212928940267879516e+06
1.513784889757992117e-03 6.212528328062358312e+06
1.516666688923462396e-03 6.212126222486085258e+06
1.519553974183082603e-03 6.211722618100060150e+06
1.522446755980758027e-03 6.211317509446454234e+06
1.525345044780269986e-03 6.210910891048552468e+06
1.528248851065326132e-03 6.210502757410690188e+06
1.531158185339587122e-03 6.210093103018200956e+06
1.534073058126709339e-03 6.209681922337353230e+06
1.536993479970388040e-03 6.209269209815298207e+06
1.539919461434384462e-03 6.208854959880007431e+06
1.542851013102576130e-03 6.208439166940215044e+06
1.545788145578984177e-03 6.208021825385359116e+06
1.548730869487817364e-03 6.207602929585525766e+06
1.551679195473513930e-03 6.207182473891389556e+06
1.554633134200769781e-03 6.206760452634150162e+06
1.557592696354589881e-03 6.206336860125481151e+06
1.560557892640315140e-03 6.205911690657464787e+06
1.563528733783666434e-03 6.205484938502535224e+06
1.566505230530788190e-03 6.205056597913423553e+06
1.569487393648275704e-03 6.204626663123084232e+06
1.572475233923227187e-03 6.204195128344657831e+06
1.575468762163271521e-03 6.203761987771391869e+06
1.578467989196611840e-03 6.203327235576590523e+06
1.581472925872070201e-03 6.202890865913554095e+06
1.584483583059115124e-03 6.202452872915515676e+06
1.587499971647913415e-03 6.202013250695587136e+06
1.590522102549359008e-03 6.201571993346692063e+06
1.593549986695117198e-03 6.201129094941509888e+06
1.596583635037668444e-03 6.200684549532417208e+06
1.599623058550336992e-03 6.200238351151422597e+06
1.602668268227343566e-03 6.199790493810108863e+06
1.605719275083834210e-03 6.199340971499573439e+06
1.608776090155923872e-03 6.198889778190363199e+06
1.611838724500742372e-03 6.198436907832419500e+06
1.614907189196462161e-03 6.197982354355013929e+06
1.617981495342352312e-03 6.197526111666688696e+06
1.621061654058806060e-03 6.197068173655193299e+06
1.624147676487386989e-03 6.196608534187424928e+06
1.627239573790874132e-03 6.196147187109367922e+06
1.630337357153289514e-03 6.195684126246027648e+06
1.633441037779954311e-03 6.195219345401380211e+06
1.636550626897515090e-03 6.194752838358297944e+06
1.639666135753991075e-03 6.194284598878492601e+06
1.642787575618819907e-03 6.193814620702454820e+06
1.645914957782885395e-03 6.193342897549394518e+06
1.649048293558572813e-03 6.192869423117171973e+06
1.652187594279798388e-03 6.192394191082241014e+06
1.655332871302053971e-03 6.191917195099585690e+06
1.658484136002454307e-03 6.191438428802656010e+06
1.661641399779766309e-03 6.190957885803309269e+06
1.664804674054463267e-03 6.190475559691745788e+06
1.667973970268754559e-03 6.189991444036439992e+06
1.671149299886632265e-03 6.189505532384093851e+06
1.674330674393917579e-03 6.189017818259554915e+06
1.677518105298290508e-03 6.188528295165766962e+06
1.680711604129344955e-03 6.188036956583702937e+06
1.683911182438618858e-03 6.187543795972298831e+06
1.687116851799640811e-03 6.187048806768395007e+06
1.690328623807977335e-03 6.186551982386672869e+06
1.693546510081261934e-03 6.186053316219585948e+06
1.696770522259252127e-03 6.185552801637306809e+06
1.700000672003858931e-03 6.185050431987650692e+06
1.703236970999194144e-03 6.184546200596021488e+06
1.706479430951617386e-03 6.184040100765346549e+06
1.709728063589767335e-03 6.183532125776009634e+06
1.712982880664617449e-03 6.183022268885787576e+06
1.716243893949505892e-03 6.182510523329793476e+06
1.719511115240184539e-03 6.181996882320402190e+06
1.722784556354865163e-03 6.181481339047193527e+06
1.726064229134251747e-03 6.180963886676883325e+06
1.729350145441596208e-03 6.180444518353262916e+06
1.732642317162729189e-03 6.179923227197138593e+06
1.735940756206108635e-03 6.179400006306253374e+06
1.739245474502867927e-03 6.178874848755238578e+06
1.742556484006846460e-03 6.178347747595539317e+06
1.745873796694647536e-03 6.177818695855352096e+06
1.749197424565669375e-03 6.177287686539563350e+06
1.752527379642152819e-03 6.176754712629681453e+06
1.755863673969231421e-03 6.176219767083768733e+06
1.759206319614961371e-03 6.175682842836388387e+06
1.762555328670380910e-03 6.175143932798524387e+06
1.765910713249539818e-03 6.174603029857526533e+06
1.769272485489549723e-03 6.174060126877046190e+06
1.772640657550633540e-03 6.173515216696959920e+06
1.776015241616155614e-03 6.172968292133318260e+06
1.779396249892681997e-03 6.172419345978270285e+06
1.782783694610009942e-03 6.171868371000004932e+06
1.786177588021219944e-03 6.171315359942682087e+06
1.789577942402722794e-03 6.170760305526367389e+06
1.792984770054293622e-03 6.170203200446965173e+06
1.796398083299129578e-03 6.169644037376157008e+06
1.799817894483882359e-03 6.169082808961333707e+06
1.803244215978707645e-03 6.168519507825531065e+06
1.806677060177316061e-03 6.167954126567358151e+06
1.810116439497006348e-03 6.167386657760940492e+06
1.813562366378716761e-03 6.166817093955849297e+06
1.817014853287074070e-03 6.166245427677034400e+06
1.820473912710427388e-03 6.165671651424761862e+06
1.823939557160906937e-03 6.165095757674545050e+06
1.827411799174455051e-03 6.164517738877080381e+06
1.830890651310886031e-03 6.163937587458178401e+06
1.834376126153919317e-03 6.163355295818702318e+06
1.837868236311229362e-03 6.162770856334498152e+06
1.841366994414497891e-03 6.162184261356329545e+06
1.844872413119447944e-03 6.161595503209811635e+06
1.848384505105895269e-03 6.161004574195345864e+06
1.851903283077799929e-03 6.160411466588048264e+06
1.855428759763299044e-03 6.159816172637691721e+06
1.858960947914767726e-03 6.159218684568630531e+06
1.862499860308850733e-03 6.158618994579743594e+06
1.866045509746522540e-03 6.158017094844359905e+06
1.869597909053122243e-03 6.157412977510191500e+06
1.873157071078403874e-03 6.156806634699276648e+06
1.876723008696589302e-03 6.156198058507901616e+06
1.880295734806403584e-03 6.155587241006541997e+06
1.883875262331127440e-03 6.154974174239791930e+06
1.887461604218648855e-03 6.154358850226298906e+06
1.891054773441497566e-03 6.153741260958698578e+06
1.894654782996906634e-03 6.153121398403542116e+06
1.898261645906844115e-03 6.152499254501237534e+06
1.901875375218076364e-03 6.151874821165978909e+06
1.905495984002200357e-03 6.151248090285677463e+06
1.909123485355698324e-03 6.150619053721900098e+06
1.912757892399989581e-03 6.149987703309795819e+06
1.916399218281466957e-03 6.149354030858036131e+06
1.920047476171550353e-03 6.148718028148744255e+06
1.923702679266739868e-03 6.148079686937427148e+06
1.927364840788650278e-03 6.147438998952909373e+06
1.931033973984073917e-03 6.146795955897271633e+06
1.934710092125013423e-03 6.146150549445774406e+06
1.938393208508745053e-03 6.145502771246802062e+06
1.942083336457853379e-03 6.144852612921779975e+06
1.945780489320285498e-03 6.144200066065130755e+06
1.949484680469404591e-03 6.143545122244184837e+06
1.953195923304027002e-03 6.142887772999124601e+06
1.956914231248476667e-03 6.142228009842920117e+06
1.960639617752638671e-03 6.141565824261255562e+06
1.964372096291995464e-03 6.140901207712464035e+06
1.968111680367691258e-03 6.140234151627464220e+06
1.971858383506563256e-03 6.139564647409687750e+06
1.975612219261208436e-03 6.138892686435020529e+06
1.979373201210017381e-03 6.138218260051729158e+06
1.983141342957231087e-03 6.137541359580392018e+06
1.986916658132994312e-03 6.136861976313845254e+06
1.990699160393392866e-03 6.136180101517100818e+06
1.994488863420510859e-03 6.135495726427291520e+06
1.998285780922484482e-03 6.134808842253593728e+06
2.002089926633537995e-03 6.134119440177170560e+06
2.005901314314050086e-03 6.133427511351101100e+06
2.009719957750587260e-03 6.132733046900313348e+06
2.013545870755968463e-03 6.132036037921518087e+06
2.017379067169303240e-03 6.131336475483142771e+06
2.021219560856046382e-03 6.130634350625265390e+06
2.025067365708054738e-03 6.129929654359544627e+06
2.028922495643624077e-03 6.129222377669163048e+06
2.032784964607547637e-03 6.128512511508747935e+06
2.036654786571171199e-03 6.127800046804314479e+06
2.040531975532429085e-03 6.127084974453194998e+06
2.044416545515913113e-03 6.126367285323975608e+06
2.048308510572903387e-03 6.125646970256429166e+06
2.052207884781440290e-03 6.124924020061446354e+06
2.056114682246356577e-03 6.124198425520973280e+06
2.060028917099336783e-03 6.123470177387946285e+06
2.063950603498974912e-03 6.122739266386222094e+06
2.067879755630812159e-03 6.122005683210515417e+06
2.071816387707394163e-03 6.121269418526329100e+06
2.075760513968330414e-03 6.120530462969899178e+06
2.079712148680329387e-03 6.119788807148111053e+06
2.083671306137267493e-03 6.119044441638451070e+06
2.087638000660224213e-03 6.118297356988934800e+06
2.091612246597551045e-03 6.117547543718039058e+06
2.095594058324906639e-03 6.116794992314640433e+06
2.099583450245318811e-03 6.116039693237947300e+06
2.103580436789238752e-03 6.115281636917436495e+06
2.107585032414584399e-03 6.114520813752792776e+06
2.111597251606795941e-03 6.113757214113831520e+06
2.115617108878896976e-03 6.112990828340447508e+06
2.119644618771530063e-03 6.112221646742542274e+06
2.123679795853028289e-03 6.111449659599963576e+06
2.127722654719449089e-03 6.110674857162434608e+06
2.131773209994646239e-03 6.109897229649500921e+06
2.135831476330305855e-03 6.109116767250453122e+06
2.139897468406005802e-03 6.108333460124274716e+06
2.143971200929277714e-03 6.107547298399563879e+06
2.148052688635644289e-03 6.106758272174490616e+06
2.152141946288680437e-03 6.105966371516710147e+06
2.156238988680073132e-03 6.105171586463313550e+06
2.160343830629660438e-03 6.104373907020762563e+06
2.164456486985500468e-03 6.103573323164816946e+06
2.168576972623909548e-03 6.102769824840487912e+06
2.172705302449532902e-03 6.101963401961960830e+06
2.176841491395382824e-03 6.101154044412533753e+06
2.180985554422900687e-03 6.100341742044562474e+06
2.185137506522015494e-03 6.099526484679392539e+06
2.189297362711186377e-03 6.098708262107294053e+06
2.193465138037463315e-03 6.097887064087409526e+06
2.197640847576548279e-03 6.097062880347678438e+06
2.201824506432832965e-03 6.096235700584784150e+06
2.206016129739473818e-03 6.095405514464088716e+06
2.210215732658426732e-03 6.094572311619575135e+06
2.214423330380519469e-03 6.093736081653779373e+06
2.218638938125493728e-03 6.092896814137730747e+06
2.222862571142064127e-03 6.092054498610898852e+06
2.227094244707980217e-03 6.091209124581120908e+06
2.231333974130071153e-03 6.090360681524544954e+06
2.235581774744303807e-03 6.089509158885579556e+06
2.239837661915848252e-03 6.088654546076811850e+06
2.244101651039115929e-03 6.087796832478970289e+06
2.248373757537833369e-03 6.086936007440845482e+06
2.252653996865080360e-03 6.086072060279247351e+06
2.256942384503364540e-03 6.085204980278931558e+06
2.261238935964659993e-03 6.084334756692545488e+06
2.265543666790470999e-03 6.083461378740573302e+06
2.269856592551896222e-03 6.082584835611270741e+06
2.274177728849669476e-03 6.081705116460607387e+06
2.278507091314223038e-03 6.080822210412210785e+06
2.282844695605753139e-03 6.079936106557307765e+06
2.287190557414258557e-03 6.079046793954664841e+06
2.291544692459616082e-03 6.078154261630527675e+06
2.295907116491622581e-03 6.077258498578570783e+06
2.300277845290056578e-03 6.076359493759837002e+06
2.304656894664744611e-03 6.075457236102672294e+06
2.309044280455600697e-03 6.074551714502684772e+06
2.313440018532702657e-03 6.073642917822673917e+06
2.317844124796333751e-03 6.072730834892585874e+06
2.322256615177046429e-03 6.071815454509442672e+06
2.326677505635726517e-03 6.070896765437304042e+06
2.331106812163636147e-03 6.069974756407194771e+06
2.335544550782489223e-03 6.069049416117064655e+06
2.339990737544493486e-03 6.068120733231723309e+06
2.344445388532414697e-03 6.067188696382790804e+06
2.348908519859642993e-03 6.066253294168638065e+06
2.353380147670234082e-03 6.065314515154339373e+06
2.357860288138986446e-03 6.064372347871614620e+06
2.362348957471483834e-03 6.063426780818775296e+06
2.366846171904160318e-03 6.062477802460674196e+06
2.371351947704367080e-03 6.061525401228647679e+06
2.375866301170413177e-03 6.060569565520473756e+06
2.380389248631645336e-03 6.059610283700303175e+06
2.384920806448488292e-03 6.058647544098623097e+06
2.389460991012512438e-03 6.057681335012199357e+06
2.394009818746501046e-03 6.056711644704021513e+06
2.398567306104490600e-03 6.055738461403260939e+06
2.403133469571851893e-03 6.054761773305209354e+06
2.407708325665331231e-03 6.053781568571237847e+06
2.412291890933117647e-03 6.052797835328745656e+06
2.416884181954910994e-03 6.051810561671104282e+06
2.421485215341964009e-03 6.050819735657617450e+06
2.426095007737161247e-03 6.049825345313461497e+06
2.430713575815064611e-03 6.048827378629649058e+06
2.435340936281978844e-03 6.047825823562975973e+06
2.439977105876018747e-03 6.046820668035967276e+06
2.444622101367155149e-03 6.045811899936842732e+06
2.449275939557293835e-03 6.044799507119455375e+06
2.453938637280318052e-03 6.043783477403261699e+06
2.458610211402158328e-03 6.042763798573262058e+06
2.463290678820860124e-03 6.041740458379959688e+06
2.467980056466628509e-03 6.040713444539318793e+06
2.472678361301908385e-03 6.039682744732713327e+06
2.477385610321427428e-03 6.038648346606889740e+06
2.482101820552268506e-03 6.037610237773916684e+06
2.486827009053934300e-03 6.036568405811147764e+06
2.491561192918395010e-03 6.035522838261174969e+06
2.496304389270169021e-03 6.034473522631783038e+06
2.501056615266366700e-03 6.033420446395913139e+06
2.505817888096760222e-03 6.032363596991623752e+06
2.510588224983854259e-03 6.031302961822037585e+06
2.515367643182929349e-03 6.030238528255311772e+06
2.520156159982125596e-03 6.029170283624594100e+06
2.524953792702486904e-03 6.028098215227982029e+06
2.529760558698031236e-03 6.027022310328488238e+06
2.534576475355820868e-03 6.025942556153995916e+06
2.539401560096008360e-03 6.024858939897221513e+06
2.544235830371918521e-03 6.023771448715683073e+06
2.549079303670094814e-03 6.022680069731655531e+06
2.553931997510370047e-03 6.021584790032139048e+06
2.558793929445937060e-03 6.020485596668818966e+06
2.563665117063395130e-03 6.019382476658036001e+06
2.568545577982832805e-03 6.018275416980742477e+06
2.573435329857874307e-03 6.017164404582478106e+06
2.578334390375751090e-03 6.016049426373328082e+06
2.583242777257375132e-03 6.014930469227891415e+06
2.588160508257381434e-03 6.013807519985254854e+06
2.593087601164215626e-03 6.012680565448946320e+06
2.598024073800179936e-03 6.011549592386918142e+06
2.602969944021504747e-03 6.010414587531507947e+06
2.607925229718421022e-03 6.009275537579410709e+06
2.612889948815206708e-03 6.008132429191648029e+06
2.617864119270274341e-03 6.006985248993534595e+06
2.622847759076213977e-03 6.005833983574662358e+06
2.627840886259869523e-03 6.004678619488856755e+06
2.632843518882410291e-03 6.003519143254158087e+06
2.637855675039378275e-03 6.002355541352797300e+06
2.642877372860774014e-03 6.001187800231158733e+06
2.647908630511105598e-03 6.000015906299768016e+06
2.652949466189458930e-03 5.998839845933256671e+06
2.657999898129575784e-03 5.997659605470344424e+06
2.663059944599897172e-03 5.996475171213812195e+06
2.668129623903653987e-03 5.995286529430478811e+06
2.673208954378911671e-03 5.994093666351186112e+06
2.678297954398646541e-03 5.992896568170765415e+06
2.683396642370820383e-03 5.991695221048026346e+06
2.688505036738425991e-03 5.990489611105732620e+06
2.693623155979577802e-03 5.989279724430585280e+06
2.698751018607559605e-03 5.988065547073200345e+06
2.703888643170898262e-03 5.986847065048097633e+06
2.709036048253440042e-03 5.985624264333670028e+06
2.714193252474397453e-03 5.984397130872187205e+06
2.719360274488441184e-03 5.983165650569761172e+06
2.724537132985745212e-03 5.981929809296341613e+06
2.729723846692064856e-03 5.980689592885699123e+06
2.734920434368811378e-03 5.979444987135412171e+06
2.740126914813102287e-03 5.978195977806855924e+06
2.745343306857848942e-03 5.976942550625186414e+06
2.750569629371807726e-03 5.975684691279332153e+06
2.755805901259654640e-03 5.974422385421987623e+06
2.761052141462064236e-03 5.973155618669595569e+06
2.766308368955759048e-03 5.971884376602344215e+06
2.771574602753587666e-03 5.970608644764164463e+06
2.776850861904603222e-03 5.969328408662707545e+06
2.782137165494109367e-03 5.968043653769357130e+06
2.787433532643755676e-03 5.966754365519209765e+06
2.792739982511581454e-03 5.965460529311079532e+06
2.798056534292108107e-03 5.964162130507492460e+06
2.803383207216390751e-03 5.962859154434680939e+06
2.808720020552093674e-03 5.961551586382587440e+06
2.814066993603569263e-03 5.960239411604858935e+06
2.819424145711911783e-03 5.958922615318846889e+06
2.824791496255035870e-03 5.957601182705616578e+06
2.830169064647753297e-03 5.956275098909938708e+06
2.835556870341824579e-03 5.954944349040296860e+06
2.840954932826053516e-03 5.953608918168893084e+06
2.846363271626331428e-03 5.952268791331651621e+06
2.851781906305733867e-03 5.950923953528223559e+06
2.857210856464570056e-03 5.949574389721993357e+06
2.862650141740461819e-03 5.948220084840093739e+06
2.868099781808424679e-03 5.946861023773398250e+06
2.873559796380919466e-03 5.945497191376550123e+06
2.879030205207935584e-03 5.944128572467964143e+06
2.884511028077067340e-03 5.942755151829833165e+06
2.890002284813569453e-03 5.941376914208154194e+06
2.895503995280447260e-03 5.939993844312728383e+06
2.901016179378509627e-03 5.938605926817188971e+06
2.906538857046461321e-03 5.937213146359005012e+06
2.912072048260955920e-03 5.935815487539511174e+06
2.917615773036676911e-03 5.934412934923911467e+06
2.923170051426418788e-03 5.933005473041312769e+06
2.928734903521140829e-03 5.931593086384739727e+06
2.934310349450050797e-03 5.930175759411151521e+06
2.939896409380685170e-03 5.928753476541470736e+06
2.945493103518960314e-03 5.927326222160604782e+06
2.951100452109271799e-03 5.925893980617471039e+06
2.956718475434542970e-03 5.924456736225023866e+06
2.962347193816320789e-03 5.923014473260280676e+06
2.967986627614829613e-03 5.921567175964350812e+06
2.973636797229054461e-03 5.920114828542467207e+06
2.979297723096822111e-03 5.918657415164011531e+06
2.984969425694857913e-03 5.917194919962552376e+06
2.990651925538869924e-03 5.915727327035877854e+06
2.996345243183630002e-03 5.914254620446025394e+06
3.002049399223028457e-03 5.912776784219323657e+06
3.007764414290172491e-03 5.911293802346421406e+06
3.013490309057436506e-03 5.909805658782336861e+06
3.019227104236560551e-03 5.908312337446486577e+06
3.024974820578705832e-03 5.906813822222733870e+06
