# q I
1.094829393937747294e-02 9.182804343113215637e+10
1.096511871009722520e-02 9.177566107484480286e+10
1.098196933625266054e-02 9.172314550784251404e+10
1.099884585757706507e-02 9.167049647881317139e+10
1.101574831386480276e-02 9.161771373652876282e+10
1.103267674497137620e-02 9.156479702984915161e+10
1.104963119081354278e-02 9.151174610772738647e+10
1.106661169136939279e-02 9.145856071921372986e+10
1.108361828667847084e-02 9.140524061346032715e+10
1.110065101684183653e-02 9.135178553972613525e+10
1.111770992202217902e-02 9.129819524738131714e+10
1.113479504244390197e-02 9.124446948591186523e+10
1.115190641839323982e-02 9.119060800492463684e+10
1.116904409021832363e-02 9.113661055415177917e+10
1.118620809832929219e-02 9.108247688345584106e+10
1.120339848319837697e-02 9.102820674283432007e+10
1.122061528536002530e-02 9.097379988242457581e+10
1.123785854541095759e-02 9.091925605250892639e+10
1.125512830401028189e-02 9.086457500351927185e+10
1.127242460187960482e-02 9.080975648604226685e+10
1.128974747980309584e-02 9.075480025082414246e+10
1.130709697862760342e-02 9.069970604877586365e+10
1.132447313926274353e-02 9.064447363097821045e+10
1.134187600268101587e-02 9.058910274868664551e+10
1.135930560991786978e-02 9.053359315333657837e+10
1.137676200207181874e-02 9.047794459654861450e+10
1.139424522030452885e-02 9.042215683013359070e+10
1.141175530584093850e-02 9.036622960609782410e+10
1.142929229996932430e-02 9.031016267664842224e+10
1.144685624404141386e-02 9.025395579419854736e+10
1.146444717947247768e-02 9.019760871137280273e+10
1.148206514774145065e-02 9.014112118101235962e+10
1.149971019039099096e-02 9.008449295618070984e+10
1.151738234902759637e-02 9.002772379016879272e+10
1.153508166532172391e-02 8.997081343650065613e+10
1.155280818100784708e-02 8.991376164893875122e+10
1.157056193788458254e-02 8.985656818148977661e+10
1.158834297781477334e-02 8.979923278840992737e+10
1.160615134272561383e-02 8.974175522421075439e+10
1.162398707460871559e-02 8.968413524366448975e+10
1.164185021552021845e-02 8.962637260181013489e+10
1.165974080758089455e-02 8.956846705395890808e+10
1.167765889297625592e-02 8.951041835570002747e+10
1.169560451395663253e-02 8.945222626290658569e+10
1.171357771283727985e-02 8.939389053174113464e+10
1.173157853199848291e-02 8.933541091866198730e+10
1.174960701388566911e-02 8.927678718042854309e+10
1.176766320100947408e-02 8.921801907410780334e+10
1.178574713594586487e-02 8.915910635707998657e+10
1.180385886133625446e-02 8.910004878704447937e+10
1.182199841988756592e-02 8.904084612202603149e+10
1.184016585437235904e-02 8.898149812038101196e+10
1.185836120762891535e-02 8.892200454080313110e+10
1.187658452256136997e-02 8.886236514232980347e+10
1.189483584213977228e-02 8.880257968434841919e+10
1.191311520940020914e-02 8.874264792660250854e+10
1.193142266744490025e-02 8.868256962919784546e+10
1.194975825944231788e-02 8.862234455260905457e+10
1.196812202862725626e-02 8.856197245768566895e+10
1.198651401830095817e-02 8.850145310565872192e+10
1.200493427183120000e-02 8.844078625814714050e+10
1.202338283265242530e-02 8.837997167716409302e+10
1.204185974426580548e-02 8.831900912512345886e+10
1.206036505023936993e-02 8.825789836484661865e+10
1.207889879420809102e-02 8.819663915956884766e+10
1.209746101987402116e-02 8.813523127294590759e+10
1.211605177100634825e-02 8.807367446906074524e+10
1.213467109144152414e-02 8.801196851243023682e+10
1.215331902508338599e-02 8.795011316801184082e+10
1.217199561590322221e-02 8.788810820121043396e+10
1.219070090793989564e-02 8.782595337788519287e+10
1.220943494529994587e-02 8.776364846435615540e+10
1.222819777215770724e-02 8.770119322741146851e+10
1.224698943275537993e-02 8.763858743431413269e+10
1.226580997140316355e-02 8.757583085280892944e+10
1.228465943247934039e-02 8.751292325112959290e+10
1.230353786043041422e-02 8.744986439800585938e+10
1.232244529977116927e-02 8.738665406267036438e+10
1.234138179508480031e-02 8.732329201486599731e+10
1.236034739102303236e-02 8.725977802485281372e+10
1.237934213230619182e-02 8.719611186341561890e+10
1.239836606372333484e-02 8.713229330187092590e+10
1.241741923013233752e-02 8.706832211207446289e+10
1.243650167646003467e-02 8.700419806642823792e+10
1.245561344770228229e-02 8.693992093788821411e+10
1.247475458892408767e-02 8.687549049997160339e+10
1.249392514525970652e-02 8.681090652676434326e+10
1.251312516191277653e-02 8.674616879292857361e+10
1.253235468415637814e-02 8.668127707371020508e+10
1.255161375733317500e-02 8.661623114494653320e+10
1.257090242685550419e-02 8.655103078307394409e+10
1.259022073820550459e-02 8.648567576513534546e+10
1.260956873693519845e-02 8.642016586878807068e+10
1.262894646866660926e-02 8.635450087231173706e+10
1.264835397909186941e-02 8.628868055461585999e+10
1.266779131397334328e-02 8.622270469524769592e+10
1.268725851914370532e-02 8.615657307440019226e+10
1.270675564050605631e-02 8.609028547292016602e+10
1.272628272403406730e-02 8.602384167231561279e+10
1.274583981577203338e-02 8.595724145476440430e+10
1.276542696183501774e-02 8.589048460312222290e+10
1.278504420840894003e-02 8.582357090093017578e+10
1.280469160175072042e-02 8.575650013242352295e+10
1.282436918818834377e-02 8.568927208253964233e+10
1.284407701412099319e-02 8.562188653692617798e+10
1.286381512601915064e-02 8.555434328194952393e+10
1.288358357042473402e-02 8.548664210470281982e+10
1.290338239395115959e-02 8.541878279301466370e+10
1.292321164328348072e-02 8.535076513545745850e+10
1.294307136517851113e-02 8.528258892135565186e+10
1.296296160646489941e-02 8.521425394079438782e+10
1.298288241404326609e-02 8.514575998462806702e+10
1.300283383488629561e-02 8.507710684448892212e+10
1.302281591603888199e-02 8.500829431279553223e+10
1.304282870461819129e-02 8.493932218276170349e+10
1.306287224781380735e-02 8.487019024840504456e+10
1.308294659288782372e-02 8.480089830455577087e+10
1.310305178717498242e-02 8.473144614686532593e+10
1.312318787808275031e-02 8.466183357181578064e+10
1.314335491309145086e-02 8.459206037672808838e+10
1.316355293975437005e-02 8.452212635977142334e+10
1.318378200569788987e-02 8.445203131997210693e+10
1.320404215862155950e-02 8.438177505722245789e+10
1.322433344629823926e-02 8.431135737229025269e+10
1.324465591657419603e-02 8.424077806682737732e+10
1.326500961736924895e-02 8.417003694337936401e+10
1.328539459667683366e-02 8.409913380539448547e+10
1.330581090256413752e-02 8.402806845723304749e+10
1.332625858317224195e-02 8.395684070417655945e+10
1.334673768671618306e-02 8.388545035243736267e+10
1.336724826148509918e-02 8.381389720916775513e+10
1.338779035584233314e-02 8.374218108246963501e+10
1.340836401822556763e-02 8.367030178140385437e+10
1.342896929714690324e-02 8.359825911599984741e+10
1.344960624119299376e-02 8.352605289726530457e+10
1.347027489902515897e-02 8.345368293719558716e+10
1.349097531937951296e-02 8.338114904878340149e+10
1.351170755106704743e-02 8.330845104602882385e+10
1.353247164297376355e-02 8.323558874394889832e+10
1.355326764406080894e-02 8.316256195858737183e+10
1.357409560336455233e-02 8.308937050702459717e+10
1.359495556999672228e-02 8.301601420738754272e+10
1.361584759314451824e-02 8.294249287885977173e+10
1.363677172207074413e-02 8.286880634169117737e+10
1.365772800611389157e-02 8.279495441720845032e+10
1.367871649468827347e-02 8.272093692782473755e+10
1.369973723728414201e-02 8.264675369705017090e+10
1.372079028346781700e-02 8.257240454950178528e+10
1.374187568288177258e-02 8.249788931091410828e+10
1.376299348524476739e-02 8.242320780814888000e+10
1.378414374035199022e-02 8.234835986920596313e+10
1.380532649807512946e-02 8.227334532323336792e+10
1.382654180836251877e-02 8.219816400053790283e+10
1.384778972123925332e-02 8.212281573259545898e+10
1.386907028680729563e-02 8.204730035206173706e+10
1.389038355524562299e-02 8.197161769278260803e+10
1.391172957681030553e-02 8.189576758980490112e+10
1.393310840183464329e-02 8.181974987938690186e+10
1.395452008072930496e-02 8.174356439900932312e+10
1.397596466398241116e-02 8.166721098738580322e+10
1.399744220215967325e-02 8.159068948447389221e+10
1.401895274590450428e-02 8.151399973148591614e+10
1.404049634593816480e-02 8.143714157089952087e+10
1.406207305305983736e-02 8.136011484646928406e+10
1.408368291814678097e-02 8.128291940323710632e+10
1.410532599215442995e-02 8.120555508754368591e+10
1.412700232611654658e-02 8.112802174703924561e+10
1.414871197114529917e-02 8.105031923069491577e+10
1.417045497843140087e-02 8.097244738881396484e+10
1.419223139924425357e-02 8.089440607304292297e+10
1.421404128493202607e-02 8.081619513638281250e+10
1.423588468692180489e-02 8.073781443320060730e+10
1.425776165671969846e-02 8.065926381924058533e+10
1.427967224591098795e-02 8.058054315163572693e+10
1.430161650616021060e-02 8.050165228891918945e+10
1.432359448921129846e-02 8.042259109103593445e+10
1.434560624688770158e-02 8.034335941935414124e+10
1.436765183109252851e-02 8.026395713667698669e+10
1.438973129380862782e-02 8.018438410725413513e+10
1.441184468709873039e-02 8.010464019679364014e+10
1.443399206310559853e-02 8.002472527247361755e+10
1.445617347405210584e-02 7.994463920295401001e+10
1.447838897224138291e-02 7.986438185838856506e+10
1.450063861005693525e-02 7.978395311043655396e+10
1.452292243996276475e-02 7.970335283227508545e+10
1.454524051450352060e-02 7.962258089861070251e+10
1.456759288630457387e-02 7.954163718569165039e+10
1.458997960807216845e-02 7.946052157131988525e+10
1.461240073259357022e-02 7.937923393486326599e+10
1.463485631273713818e-02 7.929777415726788330e+10
1.465734640145248922e-02 7.921614212106994629e+10
1.467987105177059708e-02 7.913433771040853882e+10
1.470243031680396051e-02 7.905236081103738403e+10
1.472502424974666928e-02 7.897021131033778381e+10
1.474765290387457239e-02 7.888788909733079529e+10
1.477031633254537873e-02 7.880539406268960571e+10
1.479301458919882011e-02 7.872272609875218201e+10
1.481574772735672584e-02 7.863988509953387451e+10
1.483851580062317717e-02 7.855687096074003601e+10
1.486131886268465298e-02 7.847368357977850342e+10
1.488415696731011477e-02 7.839032285577249146e+10
1.490703016835115587e-02 7.830678868957333374e+10
1.492993851974212458e-02 7.822308098377331543e+10
1.495288207550026990e-02 7.813919964271829224e+10
1.497586088972583003e-02 7.805514457252081299e+10
1.499887501660219363e-02 7.797091568107313538e+10
1.502192451039600224e-02 7.788651287805998230e+10
1.504500942545731849e-02 7.780193607497160339e+10
1.506812981621970249e-02 7.771718518511708069e+10
1.509128573720036268e-02 7.763226012363732910e+10
1.511447724300031721e-02 7.754716080751803589e+10
1.513770438830446159e-02 7.746188715560336304e+10
1.516096722788173867e-02 7.737643908860882568e+10
1.518426581658525835e-02 7.729081652913476562e+10
1.520760020935241728e-02 7.720501940167956543e+10
1.523097046120506191e-02 7.711904763265332031e+10
1.525437662724956484e-02 7.703290115039094543e+10
1.527781876267698957e-02 7.694657988516606140e+10
1.530129692276323630e-02 7.686008376920407104e+10
1.532481116286912338e-02 7.677341273669618225e+10
1.534836153844055563e-02 7.668656672381271362e+10
1.537194810500863706e-02 7.659954566871702576e+10
1.539557091818983051e-02 7.651234951157893372e+10
1.541923003368604606e-02 7.642497819458872986e+10
1.544292550728479721e-02 7.633743166197090149e+10
1.546665739485932577e-02 7.624970985999795532e+10
1.549042575236875795e-02 7.616181273700430298e+10
1.551423063585819287e-02 7.607374024340020752e+10
1.553807210145885347e-02 7.598549233168586731e+10
1.556195020538824955e-02 7.589706895646525574e+10
1.558586500395025762e-02 7.580847007446026611e+10
1.560981655353528737e-02 7.571969564452496338e+10
1.563380491062039968e-02 7.563074562765940857e+10
1.565783013176946445e-02 7.554161998702416992e+10
1.568189227363326471e-02 7.545231868795439148e+10
1.570599139294963364e-02 7.536284169797416687e+10
1.573012754654359857e-02 7.527318898681076050e+10
1.575430079132753708e-02 7.518336052640892029e+10
1.577851118430125335e-02 7.509335629094561768e+10
1.580275878255215857e-02 7.500317625684402466e+10
1.582704364325540625e-02 7.491282040278829956e+10
1.585136582367399627e-02 7.482228870973805237e+10
1.587572538115893106e-02 7.473158116094287109e+10
1.590012237314935434e-02 7.464069774195697021e+10
1.592455685717265867e-02 7.454963844065388489e+10
1.594902889084467631e-02 7.445840324724092102e+10
1.597353853186975203e-02 7.436699215427426147e+10
1.599808583804091314e-02 7.427540515667338562e+10
1.602267086724001519e-02 7.418364225173603821e+10
1.604729367743784954e-02 7.409170343915309143e+10
1.607195432669429255e-02 7.399958872102337646e+10
1.609665287315844087e-02 7.390729810186865234e+10
1.612138937506877798e-02 7.381483158864833069e+10
1.614616389075325745e-02 7.372218919077499390e+10
1.617097647862947643e-02 7.362937092012889099e+10
1.619582719720479708e-02 7.353637679107321167e+10
1.622071610507652001e-02 7.344320682046936035e+10
1.624564326093196759e-02 7.334986102769172668e+10
1.627060872354865045e-02 7.325633943464337158e+10
1.629561255179443058e-02 7.316264206577061462e+10
1.632065480462761148e-02 7.306876894807899475e+10
1.634573554109710822e-02 7.297472011114793396e+10
1.637085482034256537e-02 7.288049558714643860e+10
1.639601270159454435e-02 7.278609541084831238e+10
1.642120924417459979e-02 7.269151961964752197e+10
1.644644450749545642e-02 7.259676825357379150e+10
1.647171855106113053e-02 7.250184135530798340e+10
1.649703143446711734e-02 7.240673897019728088e+10
1.652238321740045340e-02 7.231146114627128601e+10
1.654777395963991093e-02 7.221600793425721741e+10
1.657320372105615044e-02 7.212037938759539795e+10
1.659867256161181442e-02 7.202457556245520020e+10
1.662418054136169387e-02 7.192859651775054932e+10
1.664972772045287749e-02 7.183244231515556335e+10
1.667531415912486964e-02 7.173611301912031555e+10
1.670093991770978115e-02 7.163960869688645935e+10
1.672660505663240219e-02 7.154292941850328064e+10
1.675230963641039308e-02 7.144607525684330750e+10
1.677805371765442657e-02 7.134904628761805725e+10
1.680383736106830575e-02 7.125184258939408875e+10
1.682966062744911673e-02 7.115446424360887146e+10
1.685552357768738130e-02 7.105691133458657837e+10
1.688142627276720611e-02 7.095918394955403137e+10
1.690736877376639372e-02 7.086128217865692139e+10
1.693335114185662293e-02 7.076320611497546387e+10
1.695937343830356339e-02 7.066495585454066467e+10
1.698543572446705591e-02 7.056653149635034180e+10
1.701153806180122699e-02 7.046793314238487244e+10
1.703768051185462068e-02 7.036916089762399292e+10
1.706386313627040671e-02 7.027021487006211853e+10
1.709008599678645338e-02 7.017109517072505188e+10
1.711634915523551834e-02 7.007180191368586731e+10
1.714265267354536312e-02 6.997233521608139038e+10
1.716899661373894742e-02 6.987269519812783813e+10
1.719538103793452274e-02 6.977288198313784790e+10
1.722180600834580244e-02 6.967289569753601074e+10
1.724827158728210047e-02 6.957273647087568665e+10
1.727477783714850834e-02 6.947240443585479736e+10
1.730132482044600267e-02 6.937189972833261108e+10
1.732791259977159437e-02 6.927122248734579468e+10
1.735454123781852293e-02 6.917037285512487793e+10
1.738121079737634661e-02 6.906935097711041260e+10
1.740792134133112290e-02 6.896815700196981812e+10
1.743467293266554724e-02 6.886679108161326599e+10
1.746146563445909877e-02 6.876525337121038818e+10
1.748829950988821727e-02 6.866354402920656586e+10
1.751517462222640029e-02 6.856166321733962250e+10
1.754209103484438703e-02 6.845961110065592194e+10
1.756904881121032491e-02 6.835738784752716064e+10
1.759604801488987014e-02 6.825499362966667938e+10
1.762308870954636467e-02 6.815242862214600372e+10
1.765017095894099233e-02 6.804969300341137695e+10
1.767729482693292803e-02 6.794678695530020905e+10
1.770446037747947648e-02 6.784371066305766296e+10
1.773166767463622145e-02 6.774046431535324860e+10
1.775891678255718531e-02 6.763704810429732513e+10
1.778620776549499558e-02 6.753346222545750427e+10
1.781354068780100289e-02 6.742970687787546539e+10
1.784091561392544753e-02 6.732578226408343506e+10
1.786833260841763291e-02 6.722168859012059784e+10
1.789579173592604350e-02 6.711742606554995728e+10
1.792329306119850793e-02 6.701299490347471619e+10
1.795083664908237245e-02 6.690839532055496216e+10
1.797842256452461193e-02 6.680362753702425385e+10
1.800605087257204154e-02 6.669869177670606995e+10
1.803372163837141731e-02 6.659358826703063202e+10
1.806143492716959925e-02 6.648831723905140686e+10
1.808919080431374560e-02 6.638287892746161652e+10
1.811698933525140998e-02 6.627727357061098480e+10
1.814483058553072528e-02 6.617150141052220154e+10
1.817271462080057715e-02 6.606556269290754700e+10
1.820064150681071496e-02 6.595945766718557739e+10
1.822861130941193231e-02 6.585318658649757385e+10
1.825662409455622651e-02 6.574674970772421265e+10
1.828467992829693051e-02 6.564014729150209808e+10
1.831277887678891408e-02 6.553337960224029541e+10
1.834092100628868446e-02 6.542644690813702393e+10
1.836910638315456326e-02 6.531934948119600677e+10
1.839733507384688771e-02 6.521208759724320984e+10
1.842560714492808699e-02 6.510466153594322205e+10
1.845392266306289386e-02 6.499707158081591797e+10
1.848228169501848345e-02 6.488931801925289154e+10
1.851068430766465364e-02 6.478140114253385162e+10
1.853913056797394654e-02 6.467332124584324646e+10
1.856762054302182885e-02 6.456507862828677368e+10
1.859615429998683067e-02 6.445667359290776062e+10
1.862473190615075713e-02 6.434810644670339966e+10
1.865335342889877165e-02 6.423937750064160156e+10
1.868201893571959718e-02 6.413048706967704010e+10
1.871072849420569659e-02 6.402143547276753998e+10
1.873948217205337677e-02 6.391222303289086151e+10
1.876828003706298292e-02 6.380285007706042480e+10
1.879712215713905815e-02 6.369331693634208679e+10
1.882600860029048570e-02 6.358362394587033081e+10
1.885493943463069019e-02 6.347377144486426544e+10
1.888391472837773824e-02 6.336375977664433289e+10
1.891293454985453273e-02 6.325358928864823151e+10
1.894199896748900019e-02 6.314326033244714355e+10
1.897110804981419832e-02 6.303277326376179504e+10
1.900026186546849641e-02 6.292212844247899628e+10
1.902946048319577657e-02 6.281132623266721344e+10
1.905870397184553089e-02 6.270036700259300995e+10
1.908799240037306957e-02 6.258925112473703003e+10
1.911732583783966669e-02 6.247797897580986786e+10
1.914670435341271973e-02 6.236655093676812744e+10
1.917612801636594394e-02 6.225496739283032227e+10
1.920559689607948331e-02 6.214322873349281311e+10
1.923511106204010140e-02 6.203133535254576111e+10
1.926467058384137565e-02 6.191928764808867645e+10
1.929427553118380489e-02 6.180708602254643250e+10
1.932392597387500369e-02 6.169473088268499756e+10
1.935362198182985494e-02 6.158222263962707520e+10
1.938336362507071808e-02 6.146956170886753082e+10
1.941315097372752277e-02 6.135674851028948975e+10
1.944298409803798047e-02 6.124378346817947388e+10
1.947286306834774064e-02 6.113066701124309540e+10
1.950278795511057456e-02 6.101739957262047577e+10
1.953275882888850026e-02 6.090398158990167999e+10
1.956277576035196641e-02 6.079041350514212799e+10
1.959283882028005699e-02 6.067669576487767029e+10
1.962294807956059539e-02 6.056282882014024353e+10
1.965310360919035604e-02 6.044881312647257233e+10
1.968330548027521013e-02 6.033464914394386292e+10
1.971355376403029561e-02 6.022033733716442871e+10
1.974384853178021842e-02 6.010587817530094147e+10
1.977418985495916354e-02 5.999127213209129333e+10
1.980457780511108920e-02 5.987651968585974121e+10
1.983501245388993514e-02 5.976162131953129578e+10
1.986549387305971623e-02 5.964657752064691925e+10
1.989602213449473758e-02 5.953138878137820435e+10
1.992659731017978192e-02 5.941605559854158783e+10
1.995721947221023446e-02 5.930057847361341095e+10
1.998788869279227026e-02 5.918495791274431610e+10
2.001860504424303119e-02 5.906919442677345276e+10
2.004936859899078549e-02 5.895328853124317932e+10
2.008017942957513596e-02 5.883724074641291046e+10
2.011103760864712750e-02 5.872105159727376556e+10
2.014194320896944834e-02 5.860472161356258392e+10
2.017289630341664516e-02 5.848825132977558899e+10
2.020389696497520982e-02 5.837164128518310547e+10
2.023494526674381871e-02 5.825489202384276581e+10
2.026604128193346469e-02 5.813800409461372375e+10
2.029718508386768247e-02 5.802097805117008209e+10
2.032837674598265629e-02 5.790381445201488495e+10
2.035961634182742799e-02 5.778651386049333954e+10
2.039090394506405668e-02 5.766907684480662537e+10
2.042223962946784419e-02 5.755150397802474976e+10
2.045362346892741837e-02 5.743379583810042572e+10
2.048505553744496208e-02 5.731595300788189697e+10
2.051653590913641786e-02 5.719797607512603760e+10
2.054806465823158859e-02 5.707986563251150513e+10
2.057964185907435600e-02 5.696162227765150452e+10
2.061126758612286114e-02 5.684324661310668182e+10
2.064294191394965006e-02 5.672473924639775085e+10
2.067466491724189934e-02 5.660610079001802063e+10
2.070643667080153058e-02 5.648733186144610596e+10
2.073825724954541858e-02 5.636843308315808105e+10
2.077012672850559946e-02 5.624940508263983154e+10
2.080204518282937828e-02 5.613024849239920807e+10
2.083401268777954410e-02 5.601096394997824860e+10
2.086602931873458161e-02 5.589155209796465302e+10
2.089809515118877525e-02 5.577201358400424194e+10
2.093021026075244165e-02 5.565234906081205750e+10
2.096237472315208572e-02 5.553255918618440247e+10
2.099458861423058112e-02 5.541264462301005554e+10
2.102685200994738185e-02 5.529260603928163910e+10
2.105916498637863329e-02 5.517244410810695648e+10
2.109152761971740467e-02 5.505215950772001648e+10
2.112393998627387290e-02 5.493175292149189758e+10
2.115640216247546487e-02 5.481122503794185638e+10
2.118891422486705520e-02 5.469057655074773407e+10
2.122147625011115007e-02 5.456980815875675964e+10
2.125408831498809201e-02 5.444892056599581146e+10
2.128675049639618122e-02 5.432791448168189240e+10
2.131946287135191159e-02 5.420679062023219299e+10
2.135222551699010943e-02 5.408554970127414703e+10
2.138503851056417979e-02 5.396419244965522766e+10
2.141790192944620710e-02 5.384271959545291901e+10
2.145081585112718070e-02 5.372113187398409271e+10
2.148378035321720989e-02 5.359943002581449127e+10
2.151679551344563152e-02 5.347761479676809692e+10
2.154986140966124938e-02 5.335568693793627167e+10
2.158297811983249728e-02 5.323364720568669128e+10
2.161614572204761942e-02 5.311149636167235565e+10
2.164936429451489244e-02 5.298923517283986664e+10
2.168263391556274691e-02 5.286686441143843842e+10
2.171595466363998583e-02 5.274438485502801514e+10
2.174932661731599978e-02 5.262179728648744202e+10
2.178274985528088833e-02 5.249910249402258301e+10
2.181622445634567864e-02 5.237630127117418671e+10
2.184975049944254052e-02 5.225339441682550049e+10
2.188332806362491140e-02 5.213038273520989990e+10
2.191695722806772870e-02 5.200726703591826630e+10
2.195063807206759643e-02 5.188404813390594482e+10
2.198437067504296905e-02 5.176072684950010681e+10
2.201815511653437696e-02 5.163730400840611267e+10
2.205199147620455838e-02 5.151378044171468353e+10
2.208587983383866749e-02 5.139015698590794373e+10
2.211982026934449994e-02 5.126643448286578369e+10
2.215381286275262124e-02 5.114261377987214661e+10
2.218785769421659226e-02 5.101869572962071228e+10
2.222195484401313925e-02 5.089468119022068787e+10
2.225610439254238626e-02 5.077057102520225525e+10
2.229030642032797660e-02 5.064636610352200317e+10
2.232456100801731569e-02 5.052206729956791687e+10
2.235886823638172372e-02 5.039767549316448212e+10
2.239322818631668890e-02 5.027319156957701111e+10
2.242764093884197507e-02 5.014861641951668549e+10
2.246210657510185407e-02 5.002395093914453125e+10
2.249662517636533479e-02 4.989919603007543945e+10
2.253119682402627416e-02 4.977435259938232422e+10
2.256582159960363043e-02 4.964942155959960938e+10
2.260049958474162971e-02 4.952440382872671509e+10
2.263523086120995675e-02 4.939930033023141479e+10
2.267001551090398748e-02 4.927411199305255127e+10
2.270485361584491726e-02 4.914883975160320282e+10
2.273974525817999345e-02 4.902348454577306366e+10
2.277469052018272350e-02 4.889804732093070221e+10
2.280968948425302761e-02 4.877252902792592621e+10
2.284474223291744696e-02 4.864693062309149933e+10
2.287984884882938302e-02 4.852125306824468994e+10
2.291500941476921557e-02 4.839549733068901062e+10
2.295022401364455247e-02 4.826966438321510315e+10
2.298549272849041009e-02 4.814375520410182190e+10
2.302081564246939369e-02 4.801777077711692810e+10
2.305619283887194726e-02 4.789171209151737976e+10
2.309162440111647494e-02 4.776558014204975891e+10
2.312711041274956997e-02 4.763937592895023346e+10
2.316265095744625760e-02 4.751310045794391632e+10
2.319824611901011302e-02 4.738675474024471283e+10
2.323389598137350076e-02 4.726033979255439758e+10
2.326960062859776898e-02 4.713385663706148529e+10
2.330536014487347499e-02 4.700730630143982697e+10
2.334117461452052053e-02 4.688068981884721375e+10
2.337704412198839815e-02 4.675400822792349243e+10
2.341296875185636811e-02 4.662726257278829956e+10
2.344894858883370126e-02 4.650045390303876495e+10
2.348498371775980739e-02 4.637358327374684906e+10
2.352107422360448161e-02 4.624665174545642090e+10
2.355722019146812285e-02 4.611966038417990112e+10
2.359342170658187618e-02 4.599261026139500427e+10
2.362967885430787562e-02 4.586550245404072571e+10
2.366599172013943847e-02 4.573833804451339722e+10
2.370236038970124567e-02 4.561111812066239166e+10
2.373878494874960901e-02 4.548384377578520966e+10
2.377526548317257515e-02 4.535651610862288666e+10
2.381180207899019283e-02 4.522913622335459137e+10
2.384839482235472791e-02 4.510170522959202576e+10
2.388504379955081261e-02 4.497422424237376404e+10
2.392174909699566754e-02 4.484669438215915680e+10
2.395851080123936189e-02 4.471911677482154846e+10
2.399532899896492100e-02 4.459149255164200592e+10
2.403220377698861085e-02 4.446382284930195618e+10
2.406913522226009072e-02 4.433610880987599182e+10
2.410612342186264218e-02 4.420835158082414246e+10
2.414316846301340844e-02 4.408055231498373413e+10
2.418027043306351584e-02 4.395271217056143188e+10
2.421742941949833750e-02 4.382483231112437439e+10
2.425464550993772575e-02 4.369691390559111023e+10
2.429191879213613708e-02 4.356895812822263336e+10
2.432924935398290620e-02 4.344096615861261749e+10
2.436663728350241601e-02 4.331293918167749023e+10
2.440408266885435787e-02 4.318487838764600372e+10
2.444158559833386340e-02 4.305678497204895020e+10
