# q I
1.126505667600988004e-04 2.615652002588601410e+07
1.129364393696144123e-04 2.615644455564421043e+07
1.132230374361892634e-04 2.615636870231333375e+07
1.135103628008107856e-04 2.615629246395104751e+07
1.137984173091387123e-04 2.615621583860518411e+07
1.140872028115160830e-04 2.615613882431371883e+07
1.143767211629819288e-04 2.615606141910467669e+07
1.146669742232823849e-04 2.615598362099612504e+07
1.149579638568835253e-04 2.615590542799611762e+07
1.152496919329823672e-04 2.615582683810259402e+07
1.155421603255197595e-04 2.615574784930341318e+07
1.158353709131919974e-04 2.615566845957623050e+07
1.161293255794626267e-04 2.615558866688847542e+07
1.164240262125752914e-04 2.615550846919731051e+07
1.167194747055649552e-04 2.615542786444956064e+07
1.170156729562709801e-04 2.615534685058164597e+07
1.173126228673484150e-04 2.615526542551959306e+07
1.176103263462811150e-04 2.615518358717890829e+07
1.179087853053930983e-04 2.615510133346457034e+07
1.182080016618615974e-04 2.615501866227096319e+07
1.185079773377290663e-04 2.615493557148181647e+07
1.188087142599151749e-04 2.615485205897016078e+07
1.191102143602299819e-04 2.615476812259829044e+07
1.194124795753854134e-04 2.615468376021767035e+07
1.197155118470086537e-04 2.615459896966889873e+07
1.200193131216536639e-04 2.615451374878168106e+07
1.203238853508146404e-04 2.615442809537471831e+07
1.206292304909376153e-04 2.615434200725572556e+07
1.209353505034337924e-04 2.615425548222128302e+07
1.212422473546918936e-04 2.615416851805688068e+07
1.215499230160903288e-04 2.615408111253678054e+07
1.218583794640107755e-04 2.615399326342401281e+07
1.221676186798498480e-04 2.615390496847027913e+07
1.224776426500328393e-04 2.615381622541594878e+07
1.227884533660254980e-04 2.615372703198993579e+07
1.231000528243477712e-04 2.615363738590969145e+07
1.234124430265857032e-04 2.615354728488112986e+07
1.237256259794050964e-04 2.615345672659857199e+07
1.240396036945640612e-04 2.615336570874468237e+07
1.243543781889255655e-04 2.615327422899040207e+07
1.246699514844712582e-04 2.615318228499493003e+07
1.249863256083134228e-04 2.615308987440560758e+07
1.253035025927090715e-04 2.615299699485790357e+07
1.256214844750719805e-04 2.615290364397532493e+07
1.259402732979866758e-04 2.615280981936938688e+07
1.262598711092207391e-04 2.615271551863951609e+07
1.265802799617386581e-04 2.615262073937302828e+07
1.269015019137147561e-04 2.615252547914503887e+07
1.272235390285459853e-04 2.615242973551840335e+07
1.275463933748660487e-04 2.615233350604367629e+07
1.278700670265577055e-04 2.615223678825902566e+07
1.281945620627671372e-04 2.615213957969020307e+07
1.285198805679162257e-04 2.615204187785043195e+07
1.288460246317170009e-04 2.615194368024039268e+07
1.291729963491840001e-04 2.615184498434813321e+07
1.295007978206486879e-04 2.615174578764900193e+07
1.298294311517724940e-04 2.615164608760561422e+07
1.301588984535600134e-04 2.615154588166775554e+07
1.304892018423734260e-04 2.615144516727233678e+07
1.308203434399450463e-04 2.615134394184331596e+07
1.311523253733920687e-04 2.615124220279163495e+07
1.314851497752290901e-04 2.615113994751518220e+07
1.318188187833829088e-04 2.615103717339867726e+07
1.321533345412052645e-04 2.615093387781364843e+07
1.324886991974873391e-04 2.615083005811834335e+07
1.328249149064734177e-04 2.615072571165766940e+07
1.331619838278740888e-04 2.615062083576313406e+07
1.334999081268812334e-04 2.615051542775274813e+07
1.338386899741807645e-04 2.615040948493100703e+07
1.341783315459676702e-04 2.615030300458877161e+07
1.345188350239588887e-04 2.615019598400324956e+07
1.348602025954084599e-04 2.615008842043787614e+07
1.352024364531204819e-04 2.614998031114227697e+07
1.355455387954641812e-04 2.614987165335220471e+07
1.358895118263871399e-04 2.614976244428943843e+07
1.362343577554301765e-04 2.614965268116175011e+07
1.365800787977413050e-04 2.614954236116279662e+07
1.369266771740895315e-04 2.614943148147208244e+07
1.372741551108799785e-04 2.614932003925487399e+07
1.376225148401671937e-04 2.614920803166211396e+07
1.379717585996704913e-04 2.614909545583039150e+07
1.383218886327873423e-04 2.614898230888181552e+07
1.386729071886086341e-04 2.614886858792398497e+07
1.390248165219328468e-04 2.614875429004989937e+07
1.393776188932799038e-04 2.614863941233787686e+07
1.397313165689068656e-04 2.614852395185150951e+07
1.400859118208213467e-04 2.614840790563955158e+07
1.404414069267970742e-04 2.614829127073588967e+07
1.407978041703875755e-04 2.614817404415941238e+07
1.411551058409418725e-04 2.614805622291398793e+07
1.415133142336181149e-04 2.614793780398835242e+07
1.418724316493993832e-04 2.614781878435606882e+07
1.422324603951074032e-04 2.614769916097541153e+07
1.425934027834183755e-04 2.614757893078931049e+07
1.429552611328773143e-04 2.614745809072528034e+07
1.433180377679125486e-04 2.614733663769534230e+07
1.436817350188516866e-04 2.614721456859591976e+07
1.440463552219354670e-04 2.614709188030779362e+07
1.444119007193337778e-04 2.614696856969601288e+07
1.447783738591597238e-04 2.614684463360980153e+07
1.451457769954856997e-04 2.614672006888251379e+07
1.455141124883575126e-04 2.614659487233149633e+07
1.458833827038104271e-04 2.614646904075808823e+07
1.462535900138839926e-04 2.614634257094746083e+07
1.466247367966368425e-04 2.614621545966859162e+07
1.469968254361629569e-04 2.614608770367416367e+07
1.473698583226058117e-04 2.614595929970046878e+07
1.477438378521750211e-04 2.614583024446737021e+07
1.481187664271603238e-04 2.614570053467816114e+07
1.484946464559484423e-04 2.614557016701954231e+07
1.488714803530371503e-04 2.614543913816148043e+07
1.492492705390519698e-04 2.614530744475717098e+07
1.496280194407612681e-04 2.614517508344293386e+07
1.500077294910912744e-04 2.614504205083813146e+07
1.503884031291429120e-04 2.614490834354508668e+07
1.507700428002061636e-04 2.614477395814898610e+07
1.511526509557770126e-04 2.614463889121781290e+07
1.515362300535719707e-04 2.614450313930223882e+07
1.519207825575451276e-04 2.614436669893557206e+07
1.523063109379026517e-04 2.614422956663363799e+07
1.526928176711198667e-04 2.614409173889468610e+07
1.530803052399565929e-04 2.614395321219935268e+07
1.534687761334727052e-04 2.614381398301050067e+07
1.538582328470451286e-04 2.614367404777319729e+07
1.542486778823826913e-04 2.614353340291459486e+07
1.546401137475434447e-04 2.614339204484381527e+07
1.550325429569494092e-04 2.614324996995192766e+07
1.554259680314041647e-04 2.614310717461179197e+07
1.558203914981075961e-04 2.614296365517799929e+07
1.562158158906734302e-04 2.614281940798678249e+07
1.566122437491448212e-04 2.614267442935590073e+07
1.570096776200103424e-04 2.614252871558459476e+07
1.574081200562214421e-04 2.614238226295344159e+07
1.578075736172074870e-04 2.614223506772428006e+07
1.582080408688935698e-04 2.614208712614014745e+07
1.586095243837156343e-04 2.614193843442512676e+07
1.590120267406383374e-04 2.614178898878429830e+07
1.594155505251703634e-04 2.614163878540363908e+07
1.598200983293821778e-04 2.614148782044991478e+07
1.602256727519215588e-04 2.614133609007058665e+07
1.606322763980312966e-04 2.614118359039371088e+07
1.610399118795655376e-04 2.614103031752786413e+07
1.614485818150059396e-04 2.614087626756201684e+07
1.618582888294797773e-04 2.614072143656544760e+07
1.622690355547754741e-04 2.614056582058767229e+07
1.626808246293607078e-04 2.614040941565827653e+07
1.630936586983981588e-04 2.614025221778690070e+07
1.635075404137635894e-04 2.614009422296307608e+07
1.639224724340624588e-04 2.613993542715615779e+07
1.643384574246464032e-04 2.613977582631519809e+07
1.647554980576315859e-04 2.613961541636888683e+07
1.651735970119145268e-04 2.613945419322540611e+07
1.655927569731906418e-04 2.613929215277235210e+07
1.660129806339700998e-04 2.613912929087661952e+07
1.664342706935965520e-04 2.613896560338432714e+07
1.668566298582630696e-04 2.613880108612066507e+07
1.672800608410308736e-04 2.613863573488983884e+07
1.677045663618454622e-04 2.613846954547494277e+07
1.681301491475552050e-04 2.613830251363785192e+07
1.685568119319283647e-04 2.613813463511910290e+07
1.689845574556702007e-04 2.613796590563784912e+07
1.694133884664416711e-04 2.613779632089166716e+07
1.698433077188757779e-04 2.613762587655653059e+07
1.702743179745967023e-04 2.613745456828662753e+07
1.707064220022360139e-04 2.613728239171432704e+07
1.711396225774517257e-04 2.613710934245000780e+07
1.715739224829456681e-04 2.613693541608198360e+07
1.720093245084808092e-04 2.613676060817638040e+07
1.724458314509003099e-04 2.613658491427703947e+07
1.728834461141442471e-04 2.613640832990538329e+07
1.733221713092688318e-04 2.613623085056033731e+07
1.737620098544632682e-04 2.613605247171817347e+07
1.742029645750691337e-04 2.613587318883243203e+07
1.746450383035971570e-04 2.613569299733382463e+07
1.750882338797467611e-04 2.613551189263004810e+07
1.755325541504230307e-04 2.613532987010576203e+07
1.759780019697560925e-04 2.613514692512239143e+07
1.764245801991190315e-04 2.613496305301808566e+07
1.768722917071456722e-04 2.613477824910753593e+07
1.773211393697502023e-04 2.613459250868191198e+07
1.777711260701443847e-04 2.613440582700870186e+07
1.782222546988573440e-04 2.613421819933164120e+07
1.786745281537527514e-04 2.613402962087053806e+07
1.791279493400487735e-04 2.613384008682121709e+07
1.795825211703360705e-04 2.613364959235534072e+07
1.800382465645960378e-04 2.613345813262033463e+07
1.804951284502208364e-04 2.613326570273924246e+07
1.809531697620306865e-04 2.613307229781062156e+07
1.814123734422942497e-04 2.613287791290839389e+07
1.818727424407460039e-04 2.613268254308176041e+07
1.823342797146066806e-04 2.613248618335504830e+07
1.827969882286008014e-04 2.613228882872760296e+07
1.832608709549772509e-04 2.613209047417366505e+07
1.837259308735267056e-04 2.613189111464224383e+07
1.841921709716022875e-04 2.613169074505696818e+07
1.846595942441380770e-04 2.613148936031600833e+07
1.851282036936678426e-04 2.613128695529190078e+07
1.855980023303455595e-04 2.613108352483147383e+07
1.860689931719633255e-04 2.613087906375565380e+07
1.865411792439722869e-04 2.613067356685940176e+07
1.870145635795003646e-04 2.613046702891154587e+07
1.874891492193733419e-04 2.613025944465465844e+07
1.879649392121335674e-04 2.613005080880493671e+07
1.884419366140593888e-04 2.612984111605206132e+07
1.889201444891849401e-04 2.612963036105906218e+07
1.893995659093203614e-04 2.612941853846221790e+07
1.898802039540711524e-04 2.612920564287087321e+07
1.903620617108572812e-04 2.612899166886732727e+07
1.908451422749343806e-04 2.612877661100674048e+07
1.913294487494122064e-04 2.612856046381691471e+07
1.918149842452759695e-04 2.612834322179825231e+07
1.923017518814048481e-04 2.612812487942353636e+07
1.927897547845933742e-04 2.612790543113785982e+07
1.932789960895708945e-04 2.612768487135844678e+07
1.937694789390211677e-04 2.612746319447452575e+07
1.942612064836039126e-04 2.612724039484721422e+07
1.947541818819734842e-04 2.612701646680933982e+07
1.952484083008006925e-04 2.612679140466533229e+07
1.957438889147916140e-04 2.612656520269106328e+07
1.962406269067095191e-04 2.612633785513372719e+07
1.967386254673938193e-04 2.612610935621166229e+07
1.972378877957820485e-04 2.612587970011425763e+07
1.977384170989288645e-04 2.612564888100176305e+07
1.982402165920280849e-04 2.612541689300517738e+07
1.987432894984326364e-04 2.612518373022609949e+07
1.992476390496748296e-04 2.612494938673654944e+07
1.997532684854882870e-04 2.612471385657887906e+07
2.002601810538274043e-04 2.612447713376558572e+07
2.007683800108896036e-04 2.612423921227916330e+07
2.012778686211347679e-04 2.612400008607198671e+07
2.017886501573076027e-04 2.612375974906612933e+07
2.023007279004579917e-04 2.612351819515322894e+07
2.028141051399615427e-04 2.612327541819432750e+07
2.033287851735421121e-04 2.612303141201974824e+07
2.038447713072912926e-04 2.612278617042890191e+07
2.043620668556914263e-04 2.612253968719018251e+07
2.048806751416351200e-04 2.612229195604076236e+07
2.054005994964482843e-04 2.612204297068647295e+07
2.059218432599098933e-04 2.612179272480164468e+07
2.064444097802751597e-04 2.612154121202895418e+07
2.069683024142951586e-04 2.612128842597925290e+07
2.074935245272401647e-04 2.612103436023142189e+07
2.080200794929203340e-04 2.612077900833221897e+07
2.085479706937069810e-04 2.612052236379611492e+07
2.090772015205556451e-04 2.612026442010512948e+07
2.096077753730262296e-04 2.612000517070867121e+07
2.101396956593065560e-04 2.611974460902339965e+07
2.106729657962324762e-04 2.611948272843301669e+07
2.112075892093114265e-04 2.611921952228817344e+07
2.117435693327436781e-04 2.611895498390623182e+07
2.122809096094438041e-04 2.611868910657117516e+07
2.128196134910643697e-04 2.611842188353336975e+07
2.133596844380162606e-04 2.611815330800945312e+07
2.139011259194926985e-04 2.611788337318215892e+07
2.144439414134897319e-04 2.611761207220013067e+07
2.149881344068304959e-04 2.611733939817776531e+07
2.155337083951856217e-04 2.611706534419506043e+07
2.160806668830976042e-04 2.611678990329741687e+07
2.166290133840015374e-04 2.611651306849548593e+07
2.171787514202491297e-04 2.611623483276501298e+07
2.177298845231307942e-04 2.611595518904662132e+07
2.182824162328976308e-04 2.611567413024567440e+07
2.188363500987856045e-04 2.611539164923211187e+07
2.193916896790367951e-04 2.611510773884024471e+07
2.199484385409237921e-04 2.611482239186860994e+07
2.205066002607709722e-04 2.611453560107975826e+07
2.210661784239790020e-04 2.611424735920011625e+07
2.216271766250472270e-04 2.611395765891978517e+07
2.221895984675960063e-04 2.611366649289238453e+07
2.227534475643914861e-04 2.611337385373483598e+07
2.233187275373670403e-04 2.611307973402724043e+07
2.238854420176482883e-04 2.611278412631262094e+07
2.244535946455746163e-04 2.611248702309681475e+07
2.250231890707243853e-04 2.611218841684826463e+07
2.255942289519365606e-04 2.611188829999780655e+07
2.261667179573360550e-04 2.611158666493853182e+07
2.267406597643553863e-04 2.611128350402557477e+07
2.273160580597600197e-04 2.611097880957592279e+07
2.278929165396712453e-04 2.611067257386827469e+07
2.284712389095893521e-04 2.611036478914276510e+07
2.290510288844189177e-04 2.611005544760088623e+07
2.296322901884908986e-04 2.610974454140520841e+07
2.302150265555884072e-04 2.610943206267922372e+07
2.307992417289688022e-04 2.610911800350718200e+07
2.313849394613893846e-04 2.610880235593384132e+07
2.319721235151308159e-04 2.610848511196432635e+07
2.325607976620207816e-04 2.610816626356390864e+07
2.331509656834587644e-04 2.610784580265781283e+07
2.337426313704406560e-04 2.610752372113103420e+07
2.343357985235827994e-04 2.610720001082813740e+07
2.349304709531456513e-04 2.610687466355304420e+07
2.355266524790598304e-04 2.610654767106885090e+07
2.361243469309488581e-04 2.610621902509763092e+07
2.367235581481555592e-04 2.610588871732022241e+07
2.373242899797649926e-04 2.610555673937604204e+07
2.379265462846305806e-04 2.610522308286286518e+07
2.385303309313985037e-04 2.610488773933663964e+07
2.391356477985314983e-04 2.610455070031128079e+07
2.397425007743357183e-04 2.610421195725844055e+07
2.403508937569836384e-04 2.610387150160734728e+07
2.409608306545411058e-04 2.610352932474454120e+07
2.415723153849904325e-04 2.610318541801373661e+07
2.421853518762575284e-04 2.610283977271554619e+07
2.427999440662352657e-04 2.610249238010732457e+07
2.434160959028105835e-04 2.610214323140291125e+07
2.440338113438880155e-04 2.610179231777245924e+07
2.446530943574167405e-04 2.610143963034220040e+07
2.452739489214154651e-04 2.610108516019422933e+07
2.458963790239970890e-04 2.610072889836630970e+07
2.465203886633960274e-04 2.610037083585163206e+07
2.471459818479921169e-04 2.610001096359861642e+07
2.477731625963382092e-04 2.609964927251070365e+07
2.484019349371839689e-04 2.609928575344608724e+07
2.490323029095035750e-04 2.609892039721756801e+07
2.496642705625209285e-04 2.609855319459225982e+07
2.502978419557346976e-04 2.609818413629142568e+07
2.509330211589465070e-04 2.609781321299023181e+07
2.515698122522847901e-04 2.609744041531751305e+07
2.522082193262331954e-04 2.609706573385556042e+07
2.528482464816546012e-04 2.609668915913990140e+07
2.534898978298197390e-04 2.609631068165906519e+07
2.541331774924314251e-04 2.609593029185435921e+07
2.547780896016531836e-04 2.609554798011961207e+07
2.554246383001336409e-04 2.609516373680101708e+07
2.560728277410348778e-04 2.609477755219681561e+07
2.567226620880586128e-04 2.609438941655710340e+07
2.573741455154717893e-04 2.609399932008361816e+07
2.580272822081355237e-04 2.609360725292947888e+07
2.586820763615297713e-04 2.609321320519892871e+07
2.593385321817823284e-04 2.609281716694717482e+07
2.599966538856938233e-04 2.609241912818005681e+07
2.606564457007666644e-04 2.609201907885387912e+07
2.613179118652312781e-04 2.609161700887513906e+07
2.619810566280727799e-04 2.609121290810029581e+07
2.626458842490597603e-04 2.609080676633552834e+07
2.633123989987698715e-04 2.609039857333648205e+07
2.639806051586192641e-04 2.608998831880804896e+07
2.646505070208878484e-04 2.608957599240409210e+07
2.653221088887492188e-04 2.608916158372722194e+07
2.659954150762958614e-04 2.608874508232854307e+07
2.666704299085692945e-04 2.608832647770740092e+07
2.673471577215856022e-04 2.608790575931113958e+07
2.680256028623651410e-04 2.608748291653485596e+07
2.687057696889596451e-04 2.608705793872112036e+07
2.693876625704794397e-04 2.608663081515976042e+07
2.700712858871234193e-04 2.608620153508757800e+07
2.707566440302050146e-04 2.608577008768811822e+07
2.714437414021824411e-04 2.608533646209139004e+07
2.721325824166850459e-04 2.608490064737363532e+07
2.728231714985433938e-04 2.608446263255702704e+07
2.735155130838169148e-04 2.608402240660946071e+07
2.742096116198214427e-04 2.608357995844426751e+07
2.749054715651601147e-04 2.608313527691994607e+07
2.756030973897492841e-04 2.608268835083990544e+07
2.763024935748497994e-04 2.608223916895221919e+07
2.770036646130934047e-04 2.608178771994931623e+07
2.777066150085139647e-04 2.608133399246777222e+07
2.784113492765740274e-04 2.608087797508798912e+07
2.791178719441961579e-04 2.608041965633394569e+07
2.798261875497896640e-04 2.607995902467293665e+07
2.805363006432818208e-04 2.607949606851529330e+07
2.812482157861463314e-04 2.607903077621410042e+07
2.819619375514315161e-04 2.607856313606495038e+07
2.826774705237918624e-04 2.607809313630561903e+07
2.833948192995152933e-04 2.607762076511584595e+07
2.841139884865547167e-04 2.607714601061701402e+07
2.848349827045554565e-04 2.607666886087189242e+07
2.855578065848870194e-04 2.607618930388434604e+07
2.862824647706718804e-04 2.607570732759906352e+07
2.870089619168147022e-04 2.607522291990126297e+07
2.877373026900329638e-04 2.607473606861640513e+07
2.884674917688873183e-04 2.607424676150993258e+07
2.891995338438112999e-04 2.607375498628696427e+07
2.899334336171403804e-04 2.607326073059199750e+07
2.906691958031442247e-04 2.607276398200864717e+07
2.914068251280548254e-04 2.607226472805932164e+07
2.921463263300989746e-04 2.607176295620496571e+07
2.928877041595265079e-04 2.607125865384474024e+07
2.936309633786428298e-04 2.607075180831574276e+07
2.943761087618385129e-04 2.607024240689270571e+07
2.951231450956193301e-04 2.606973043678770959e+07
2.958720771786388891e-04 2.606921588514985517e+07
2.966229098217269843e-04 2.606869873906501010e+07
2.973756478479232072e-04 2.606817898555546254e+07
2.981302960925052438e-04 2.606765661157964543e+07
2.988868594030224309e-04 2.606713160403183475e+07
2.996453426393245415e-04 2.606660394974184409e+07
3.004057506735953410e-04 2.606607363547468185e+07
3.011680883903814269e-04 2.606554064793029428e+07
3.019323606866259474e-04 2.606500497374323756e+07
3.026985724716988509e-04 2.606446659948235750e+07
3.034667286674276230e-04 2.606392551165048406e+07
3.042368342081312759e-04 2.606338169668412209e+07
3.050088940406491347e-04 2.606283514095314965e+07
3.057829131243754769e-04 2.606228583076045290e+07
3.065588964312886979e-04 2.606173375234169140e+07
3.073368489459854633e-04 2.606117889186489582e+07
3.081167756657119338e-04 2.606062123543019220e+07
3.088986816003946108e-04 2.606006076906947792e+07
3.096825717726751394e-04 2.605949747874610126e+07
3.104684512179396358e-04 2.605893135035451874e+07
3.112563249843538701e-04 2.605836236971998215e+07
3.120461981328929730e-04 2.605779052259821072e+07
3.128380757373766183e-04 2.605721579467507079e+07
3.136319628844988928e-04 2.605663817156623676e+07
3.144278646738637496e-04 2.605605763881685957e+07
3.152257862180150405e-04 2.605547418190123141e+07
3.160257326424716442e-04 2.605488778622245789e+07
3.168277090857595044e-04 2.605429843711213022e+07
3.176317206994433971e-04 2.605370611982997507e+07
3.184377726481627631e-04 2.605311081956351921e+07
3.192458701096618492e-04 2.605251252142775804e+07
3.200560182748257579e-04 2.605191121046478301e+07
3.208682223477111301e-04 2.605130687164350972e+07
3.216824875455819781e-04 2.605069948985925317e+07
3.224988190989420489e-04 2.605008904993340746e+07
3.233172222515678929e-04 2.604947553661314771e+07
3.241377022605431237e-04 2.604885893457101658e+07
3.249602643962929511e-04 2.604823922840460762e+07
3.257849139426171941e-04 2.604761640263620019e+07
3.266116561967234580e-04 2.604699044171242043e+07
3.274404964692632924e-04 2.604636133000386134e+07
3.282714400843637957e-04 2.604572905180477351e+07
3.291044923796642612e-04 2.604509359133264422e+07
3.299396587063481066e-04 2.604445493272791058e+07
3.307769444291793035e-04 2.604381306005352363e+07
3.316163549265359334e-04 2.604316795729464665e+07
3.324578955904439062e-04 2.604251960835827142e+07
3.333015718266136066e-04 2.604186799707283825e+07
3.341473890544722570e-04 2.604121310718787834e+07
3.349953527072010518e-04 2.604055492237365991e+07
3.358454682317678461e-04 2.603989342622080445e+07
3.366977410889641269e-04 2.603922860223992169e+07
3.375521767534391112e-04 2.603856043386122584e+07
3.384087807137344407e-04 2.603788890443415940e+07
3.392675584723200142e-04 2.603721399722705781e+07
3.401285155456298752e-04 2.603653569542672113e+07
3.409916574640971232e-04 2.603585398213805631e+07
3.418569897721884451e-04 2.603516884038367867e+07
3.427245180284420084e-04 2.603448025310358033e+07
3.435942478055004751e-04 2.603378820315468311e+07
3.444661846901495451e-04 2.603309267331050336e+07
3.453403342833510242e-04 2.603239364626072720e+07
3.462167022002813677e-04 2.603169110461084172e+07
3.470952940703666461e-04 2.603098503088174760e+07
3.479761155373175640e-04 2.603027540750934556e+07
3.488591722591682757e-04 2.602956221684419364e+07
3.497444699083098862e-04 2.602884544115103036e+07
3.506320141715296452e-04 2.602812506260846555e+07
3.515218107500447746e-04 2.602740106330850348e+07
3.524138653595414996e-04 2.602667342525621876e+07
3.533081837302107188e-04 2.602594213036929443e+07
3.542047716067839996e-04 2.602520716047763824e+07
3.551036347485713634e-04 2.602446849732299149e+07
3.560047789294989063e-04 2.602372612255850434e+07
3.569082099381451208e-04 2.602298001774832606e+07
3.578139335777770534e-04 2.602223016436724365e+07
3.587219556663902580e-04 2.602147654380017892e+07
3.596322820367429474e-04 2.602071913734186068e+07
3.605449185363965975e-04 2.601995792619635537e+07
3.614598710277505873e-04 2.601919289147669822e+07
3.623771453880823140e-04 2.601842401420441270e+07
3.632967475095839481e-04 2.601765127530916408e+07
3.642186832993990790e-04 2.601687465562827513e+07
3.651429586796634268e-04 2.601609413590632752e+07
3.660695795875395370e-04 2.601530969679475576e+07
3.669985519752584136e-04 2.601452131885138899e+07
3.679298818101543224e-04 2.601372898254003376e+07
3.688635750747060443e-04 2.601293266823004931e+07
3.697996377665739554e-04 2.601213235619591549e+07
3.707380758986379742e-04 2.601132802661679685e+07
3.716788954990368093e-04 2.601051965957609937e+07
3.726221026112075331e-04 2.600970723506104574e+07
3.735677032939235830e-04 2.600889073296222836e+07
3.745157036213326001e-04 2.600807013307319582e+07
3.754661096829980623e-04 2.600724541508993506e+07
3.764189275839353345e-04 2.600641655861052498e+07
3.773741634446540062e-04 2.600558354313464463e+07
3.783318234011940500e-04 2.600474634806311131e+07
3.792919136051681054e-04 2.600390495269744098e+07
3.802544402237996424e-04 2.600305933623942360e+07
3.812194094399617766e-04 2.600220947779062763e+07
3.821868274522180887e-04 2.600135535635200143e+07
3.831567004748627947e-04 2.600049695082334429e+07
3.841290347379601564e-04 2.599963424000292271e+07
3.851038364873832958e-04 2.599876720258695260e+07
3.860811119848565334e-04 2.599789581716916710e+07
3.870608675079946362e-04 2.599702006224035472e+07
3.880431093503421201e-04 2.599613991618788615e+07
3.890278438214147204e-04 2.599525535729524493e+07
3.900150772467404292e-04 2.599436636374155805e+07
3.910048159678996649e-04 2.599347291360113770e+07
3.919970663425644659e-04 2.599257498484298587e+07
3.929918347445424554e-04 2.599167255533036217e+07
3.939891275638142463e-04 2.599076560282025486e+07
3.949889512065780559e-04 2.598985410496294871e+07
3.959913120952873278e-04 2.598893803930150717e+07
3.969962166686950215e-04 2.598801738327132165e+07
3.980036713818935657e-04 2.598709211419961974e+07
3.990136827063556777e-04 2.598616220930497348e+07
4.000262571299768107e-04 2.598522764569681883e+07
4.010414011571173287e-04 2.598428840037495643e+07
4.020591213086437067e-04 2.598334445022907853e+07
4.030794241219693504e-04 2.598239577203825116e+07
4.041023161510989945e-04 2.598144234247047082e+07
4.051278039666678966e-04 2.598048413808208704e+07
4.061558941559872656e-04 2.597952113531739265e+07
4.071865933230831838e-04 2.597855331050805748e+07
4.082199080887419815e-04 2.597758063987266272e+07
4.092558450905514362e-04 2.597660309951619804e+07
4.102944109829424063e-04 2.597562066542951018e+07
4.113356124372342048e-04 2.597463331348887086e+07
4.123794561416742267e-04 2.597364101945539936e+07
4.134259488014843534e-04 2.597264375897459686e+07
4.144750971389005254e-04 2.597164150757580623e+07
4.155269078932188756e-04 2.597063424067172036e+07
4.165813878208379588e-04 2.596962193355784565e+07
4.176385436953009272e-04 2.596860456141198426e+07
4.186983823073403077e-04 2.596758209929374233e+07
4.197609104649221838e-04 2.596655452214396000e+07
4.208261349932891832e-04 2.596552180478424206e+07
4.218940627350030339e-04 2.596448392191637680e+07
4.229647005499915092e-04 2.596344084812185913e+07
4.240380553155890316e-04 2.596239255786132812e+07
4.251141339265843231e-04 2.596133902547404170e+07
4.261929432952612259e-04 2.596028022517734766e+07
4.272744903514461901e-04 2.595921613106615469e+07
4.283587820425513708e-04 2.595814671711237729e+07
4.294458253336181047e-04 2.595707195716441050e+07
4.305356272073645606e-04 2.595599182494658977e+07
4.316281946642271019e-04 2.595490629405864328e+07
4.327235347224089130e-04 2.595381533797513321e+07
4.338216544179214701e-04 2.595271893004494533e+07
4.349225608046326254e-04 2.595161704349070042e+07
4.360262609543110596e-04 2.595050965140822902e+07
4.371327619566703544e-04 2.594939672676600888e+07
